id,Player,Flagrants,Technicals,G,MP,USG%,Personals_Drawn,Personals_Drawn/USG%,Personals_Drawn/MP,Personals,Personals/USG%,Personals/MP,Flagrants/USG%,Flagrants/MP,Technicals/USG%,Technicals/MP
4281190,Dana Evans,0,1,39,743,19.3,23,1.1917098445595855,0.0309555854643337,16,0.8290155440414507,0.0215343203230148,0.0,0.0,0.05181347150259067,0.0013458950201884253
2569044,Temi Fagbenle,0,1,22,415,16.4,13,0.7926829268292683,0.0313253012048192,30,1.829268292682927,0.072289156626506,0.0,0.0,0.06097560975609757,0.0024096385542168677
4282173,Michaela Onyenwere,1,3,34,636,18.8,23,1.2234042553191489,0.0361635220125786,42,2.234042553191489,0.0660377358490566,0.05319148936170213,0.0015723270440251573,0.15957446808510636,0.0047169811320754715
3142055,Myisha Hines-Allen,0,1,40,746,20.1,38,1.890547263681592,0.0509383378016085,54,2.686567164179104,0.0723860589812332,0.0,0.0,0.04975124378109452,0.0013404825737265416
2590093,Kiah Stokes,0,0,39,716,5.2,5,0.9615384615384616,0.0069832402234636,46,8.846153846153847,0.0642458100558659,0.0,0.0,0.0,0.0
3917453,Katie Lou Samuelson,0,2,37,674,11.5,15,1.3043478260869563,0.0222551928783382,33,2.869565217391304,0.0489614243323442,0.0,0.0,0.17391304347826086,0.002967359050445104
2999035,Aerial Powers,0,1,17,304,26.0,14,0.5384615384615384,0.0460526315789473,16,0.6153846153846154,0.0526315789473684,0.0,0.0,0.038461538461538464,0.003289473684210526
4595910,Haley Jones,0,0,40,712,14.9,24,1.610738255033557,0.0337078651685393,49,3.2885906040268456,0.0688202247191011,0.0,0.0,0.0,0.0
4398751,Destanni Henderson,0,0,6,105,18.1,5,0.2762430939226519,0.0476190476190476,2,0.1104972375690607,0.019047619047619,0.0,0.0,0.0,0.0
3156318,Kristy Wallace,0,0,26,447,14.1,11,0.7801418439716312,0.0246085011185682,14,0.9929078014184396,0.0313199105145413,0.0,0.0,0.0,0.0
2984741,Tiffany Mitchell,0,0,24,392,17.0,26,1.5294117647058822,0.0663265306122449,13,0.7647058823529411,0.0331632653061224,0.0,0.0,0.0,0.0
2566453,Isabelle Harrison,0,0,36,587,22.3,24,1.0762331838565022,0.0408858603066439,25,1.1210762331838564,0.0425894378194207,0.0,0.0,0.0,0.0
3099736,Stephanie Talbot,0,0,37,600,12.9,14,1.0852713178294573,0.0233333333333333,32,2.4806201550387597,0.0533333333333333,0.0,0.0,0.0,0.0
4280850,Maya Caldwell,0,0,25,405,17.2,9,0.5232558139534884,0.0222222222222222,16,0.9302325581395348,0.0395061728395061,0.0,0.0,0.0,0.0
4398938,Dorka Juhász,0,0,34,547,14.7,17,1.1564625850340136,0.0310786106032906,23,1.5646258503401362,0.0420475319926873,0.0,0.0,0.0,0.0
2490794,Layshia Clarendon,0,1,21,335,14.7,18,1.2244897959183674,0.053731343283582,8,0.54421768707483,0.0238805970149253,0.0,0.0,0.06802721088435375,0.0029850746268656717
2566186,Rachel Banham,0,0,37,586,17.7,8,0.4519774011299435,0.0136518771331058,37,2.0903954802259888,0.0631399317406143,0.0,0.0,0.0,0.0
3056672,Mercedes Russell,0,0,37,583,12.1,19,1.5702479338842976,0.0325900514579759,24,1.9834710743801651,0.0411663807890223,0.0,0.0,0.0,0.0
4398764,Rae Burrell,1,0,37,579,18.8,48,2.553191489361702,0.082901554404145,33,1.75531914893617,0.0569948186528497,0.05319148936170213,0.0017271157167530224,0.0,0.0
4068042,Natasha Mack,0,0,40,619,11.9,9,0.7563025210084033,0.0145395799676898,42,3.5294117647058822,0.0678513731825525,0.0,0.0,0.0,0.0
887,Sami Whitcomb,0,0,40,611,18.2,7,0.3846153846153846,0.011456628477905,32,1.7582417582417582,0.0523731587561374,0.0,0.0,0.0,0.0
3906753,Natisha Hiedeman,0,2,40,607,19.1,21,1.099476439790576,0.0345963756177924,32,1.6753926701570678,0.0527182866556836,0.0,0.0,0.10471204188481674,0.0032948929159802307
4432864,Celeste Taylor,0,0,22,328,12.9,15,1.162790697674419,0.0457317073170731,11,0.8527131782945736,0.0335365853658536,0.0,0.0,0.0,0.0
4398729,Emily Engstler,0,1,32,464,18.1,13,0.718232044198895,0.0280172413793103,29,1.6022099447513811,0.0625,0.0,0.0,0.055248618784530384,0.0021551724137931034
4422426,Li Yueru,0,0,38,546,16.8,29,1.726190476190476,0.0531135531135531,47,2.797619047619047,0.086080586080586,0.0,0.0,0.0,0.0
5017726,Jade Melbourne,0,0,37,525,21.6,36,1.6666666666666663,0.0685714285714285,22,1.0185185185185184,0.0419047619047619,0.0,0.0,0.0,0.0
2491214,Erica Wheeler,0,1,39,546,14.8,5,0.3378378378378378,0.0091575091575091,18,1.2162162162162162,0.0329670329670329,0.0,0.0,0.06756756756756756,0.0018315018315018315
3058902,Diamond DeShields,1,1,32,441,20.5,23,1.1219512195121952,0.0521541950113378,21,1.024390243902439,0.0476190476190476,0.04878048780487805,0.0022675736961451248,0.04878048780487805,0.0022675736961451248
4398768,Nyara Sabally,0,0,26,352,15.0,19,1.2666666666666666,0.0539772727272727,26,1.7333333333333334,0.0738636363636363,0.0,0.0,0.0,0.0
4066585,Crystal Dangerfield,0,1,33,441,16.7,9,0.5389221556886228,0.0204081632653061,15,0.8982035928143713,0.0340136054421768,0.0,0.0,0.059880239520958084,0.0022675736961451248
3054590,Nia Coffey,0,0,40,534,16.7,10,0.5988023952095809,0.0187265917602996,34,2.035928143712575,0.0636704119850187,0.0,0.0,0.0,0.0
3916514,Kalani Brown,2,0,39,516,19.3,31,1.6062176165803108,0.0600775193798449,44,2.2797927461139897,0.0852713178294573,0.10362694300518134,0.003875968992248062,0.0,0.0
4068159,Sug Sutton,0,1,29,379,14.4,8,0.5555555555555556,0.021108179419525,10,0.6944444444444444,0.0263852242744063,0.0,0.0,0.06944444444444445,0.002638522427440633
3058888,Kaela Davis,0,0,4,52,15.0,3,0.2,0.0576923076923076,3,0.2,0.0576923076923076,0.0,0.0,0.0,0.0
2531437,Ezinne Kalu,0,0,1,13,12.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3142948,Victoria Vivians,0,1,35,445,14.5,6,0.4137931034482758,0.0134831460674157,26,1.793103448275862,0.0584269662921348,0.0,0.0,0.06896551724137931,0.0022471910112359553
4398935,Veronica Burton,0,0,31,393,12.1,19,1.5702479338842976,0.0483460559796437,14,1.15702479338843,0.0356234096692111,0.0,0.0,0.0,0.0
4257500,Cecilia Zandalasini,1,0,40,487,18.2,18,0.989010989010989,0.0369609856262833,26,1.4285714285714286,0.0533880903490759,0.054945054945054944,0.002053388090349076,0.0,0.0
3922628,Kennedy Burke,0,0,38,459,16.1,6,0.3726708074534161,0.0130718954248366,29,1.8012422360248446,0.0631808278867102,0.0,0.0,0.0,0.0
4398966,Olivia Nelson-Ododa,0,0,37,437,15.4,21,1.3636363636363635,0.0480549199084668,34,2.207792207792208,0.0778032036613272,0.0,0.0,0.0,0.0
4398907,Kate Martin,0,1,34,392,13.4,8,0.5970149253731343,0.0204081632653061,18,1.343283582089552,0.0459183673469387,0.0,0.0,0.07462686567164178,0.002551020408163265
4065759,Mikiah Herbert Harrigan,0,0,31,336,15.0,6,0.4,0.0178571428571428,15,1.0,0.0446428571428571,0.0,0.0,0.0,0.0
3934218,Megan Gustafson,0,0,38,405,14.5,10,0.6896551724137931,0.0246913580246913,34,2.3448275862068964,0.0839506172839506,0.0,0.0,0.0,0.0
2955898,Damiris Dantas,0,0,20,210,19.3,5,0.2590673575129533,0.0238095238095238,13,0.6735751295336787,0.0619047619047619,0.0,0.0,0.0,0.0
4433635,Diamond Miller,1,0,21,213,21.4,13,0.6074766355140188,0.0610328638497652,6,0.2803738317757009,0.028169014084507,0.04672897196261683,0.004694835680751174,0.0,0.0
4066527,Jaelyn Brown,0,0,14,141,13.5,7,0.5185185185185185,0.0496453900709219,9,0.6666666666666666,0.0638297872340425,0.0,0.0,0.0,0.0
4281253,DiDi Richards,0,0,19,198,14.5,9,0.6206896551724138,0.0454545454545454,9,0.6206896551724138,0.0454545454545454,0.0,0.0,0.0,0.0
5130672,Ivana Dojkic,0,0,26,257,17.5,12,0.6857142857142857,0.046692607003891,12,0.6857142857142857,0.046692607003891,0.0,0.0,0.0,0.0
4068885,Amy Atwell,0,0,6,59,14.9,2,0.1342281879194631,0.0338983050847457,1,0.0671140939597315,0.0169491525423728,0.0,0.0,0.0,0.0
3142086,Brianna Turner,0,0,27,253,6.7,4,0.5970149253731343,0.0158102766798418,20,2.9850746268656714,0.0790513833992094,0.0,0.0,0.0,0.0
4398899,Grace Berger,0,0,11,102,17.9,6,0.335195530726257,0.0588235294117647,8,0.446927374301676,0.0784313725490196,0.0,0.0,0.0,0.0
3143510,Morgan Bertsch,0,0,11,100,21.5,4,0.1860465116279069,0.04,10,0.4651162790697674,0.1,0.0,0.0,0.0,0.0
4398591,Liz Dixon,0,0,17,160,11.9,4,0.3361344537815126,0.025,10,0.8403361344537815,0.0625,0.0,0.0,0.0,0.0
4432832,Zia Cooke,0,0,29,257,25.3,16,0.6324110671936759,0.0622568093385214,11,0.4347826086956521,0.0428015564202334,0.0,0.0,0.0,0.0
4068161,Joyner Holmes,0,0,27,231,19.8,6,0.303030303030303,0.0259740259740259,15,0.7575757575757576,0.0649350649350649,0.0,0.0,0.0,0.0
2998927,Moriah Jefferson,0,0,23,185,13.1,8,0.6106870229007634,0.0432432432432432,8,0.6106870229007634,0.0432432432432432,0.0,0.0,0.0,0.0
5017721,Sika Koné,0,0,27,217,23.9,18,0.7531380753138076,0.0829493087557603,16,0.6694560669456068,0.0737327188940092,0.0,0.0,0.0,0.0
1004,Sydney Colson,0,0,31,248,15.2,6,0.3947368421052631,0.0241935483870967,10,0.6578947368421053,0.0403225806451612,0.0,0.0,0.0,0.0
5106150,Stephanie Soares,0,0,22,175,11.5,1,0.0869565217391304,0.0057142857142857,16,1.391304347826087,0.0914285714285714,0.0,0.0,0.0,0.0
4281183,Lorela Cubaj,0,0,28,221,10.1,5,0.495049504950495,0.0226244343891402,16,1.5841584158415842,0.0723981900452488,0.0,0.0,0.0,0.0
4433633,Kierstan Bell,0,0,6,43,19.2,1,0.0520833333333333,0.0232558139534883,3,0.15625,0.0697674418604651,0.0,0.0,0.0,0.0
4038390,Olivia Époupa,0,0,17,114,12.9,6,0.4651162790697674,0.0526315789473684,4,0.3100775193798449,0.0350877192982456,0.0,0.0,0.0,0.0
5105752,Alissa Pili,0,0,22,138,23.0,7,0.3043478260869565,0.0507246376811594,18,0.782608695652174,0.1304347826086956,0.0,0.0,0.0,0.0
4594527,Dulcy Fankam Mendjiadeu,0,0,7,36,10.5,4,0.3809523809523809,0.1111111111111111,4,0.3809523809523809,0.1111111111111111,0.0,0.0,0.0,0.0
4433293,Charisma Osborne,0,0,2,10,18.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4432834,Laeticia Amihere,0,0,16,83,22.6,8,0.3539823008849557,0.0963855421686747,2,0.0884955752212389,0.0240963855421686,0.0,0.0,0.0,0.0
4399114,Lou Lopez Sénéchal,0,0,27,125,14.3,2,0.1398601398601398,0.016,8,0.5594405594405594,0.064,0.0,0.0,0.0,0.0
3099025,Astou Ndour-Fall,1,0,22,92,15.9,3,0.1886792452830188,0.0326086956521739,3,0.1886792452830188,0.0326086956521739,0.06289308176100629,0.010869565217391304,0.0,0.0
4595236,Dyaisha Fair,0,0,1,4,23.1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4432841,Jakia Brown-Turner,0,0,2,8,10.7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4433661,Marquesha Davis,0,0,20,80,15.8,4,0.2531645569620253,0.05,7,0.4430379746835443,0.0875,0.0,0.0,0.0,0.0
4433386,Jaylyn Sherrod,0,1,10,37,22.7,2,0.0881057268722467,0.054054054054054,1,0.0440528634361233,0.027027027027027,0.0,0.0,0.04405286343612335,0.02702702702702703
4398779,Queen Egbo,0,0,8,29,20.4,1,0.0490196078431372,0.0344827586206896,2,0.0980392156862745,0.0689655172413793,0.0,0.0,0.0,0.0
4433468,Nika Mühl,0,0,16,57,13.9,0,0.0,0.0,4,0.2877697841726618,0.0701754385964912,0.0,0.0,0.0,0.0
4282168,Kiana Williams,0,0,13,45,17.6,0,0.0,0.0,1,0.0568181818181818,0.0222222222222222,0.0,0.0,0.0,0.0
4065820,Kysre Gondrezick,0,0,5,16,27.4,0,0.0,0.0,1,0.0364963503649635,0.0625,0.0,0.0,0.0,0.0
4398752,Victaria Saxton,0,0,9,23,21.0,1,0.0476190476190476,0.0434782608695652,3,0.1428571428571428,0.1304347826086956,0.0,0.0,0.0,0.0
4398726,Jessika Carter,0,0,2,4,21.7,1,0.0460829493087557,0.25,0,0.0,0.0,0.0,0.0,0.0,0.0
4398780,Caitlin Bickle,0,0,8,15,9.2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2284331,Emma Cannon,0,0,5,9,20.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
4398567,Taylor Soule,0,0,2,3,15.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
