team_id,season,athlete_id,team_name,team_location,team_display_name,team_slug,team_logo,game_date
3,2024,"[2529130, 4281929, 4399415, 3916514, 4432865, 4066527, 4399114, 5209660, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 4399114, 5209660, 5106150, 4281929, 4399415, 3913903, 3904577, 4432865, 3916514, 4066527, 5209660, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 4399114, 5209660, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 4399114, 5209660, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 4399114, 5209660, 5106150, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 5209660, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 5209660, 4066527, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 5209660, 5106150, 4066527, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 4399114, 5209660, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 5209660, 5106150, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 5106150, 4066527, 5209660, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 4066527, 5209660, 5106150, 4399114, 2529130, 4281929, 3913903, 3904577, 4432865, 4399415, 3916514, 5106150, 4066527, 4399114, 5209660, 2529130, 4281929, 3913903, 3904577, 5209660, 3916514, 5106150, 4066527, 4399114, 4432865, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 5209660, 5106150, 4399114, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 5209660, 5106150, 4399114, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 5106150, 4399114, 5209660, 4281929, 4399415, 4066527, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 5106150, 5209660, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 4399114, 5209660, 5106150, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 4399114, 5209660, 5106150, 2529130, 3913903, 2529047, 3904577, 4432865, 3142255, 3916514, 5106150, 4399114, 5209660, 4281929, 4399415, 4066527, 2529130, 3913903, 3904577, 4432865, 5209660, 3142255, 3916514, 5106150, 2529047, 4399114, 4281929, 4399415, 4066527, 2529130, 3913903, 3904577, 4432865, 5209660, 3142255, 3916514, 2529047, 4399114, 5106150, 2529130, 3913903, 3904577, 4432865, 5209660, 3142255, 3143510, 3916514, 4399114, 4281929, 4399415, 5106150, 4066527, 2529130, 3913903, 3904577, 4432865, 5209660, 3142255, 3143510, 3916514, 5106150, 4399114, 3142255, 3913903, 3904577, 4432865, 5209660, 2529130, 3143510, 5106150, 4399114, 4281929, 4399415, 3916514, 4066527, 3142255, 4399415, 3913903, 5106150, 5209660, 3916514, 4399114, 4432865, 2529130, 4281929, 3904577, 4066527, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4399114, 4432865, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4399114, 4432865, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4432865, 4399114, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4432865, 4399114, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4399114, 4432865, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4399114, 4432865, 2529130, 4281929, 4066527, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4399114, 4432865, 2529130, 4281929, 4066527, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4432865, 4399114, 3142255, 4399415, 3913903, 3904577, 5209660, 3916514, 5106150, 4399114, 4432865, 2529130, 4281929, 4066527, 3142255, 3916514, 5106150, 3904577, 5209660, 4399415, 3913903, 4399114, 4432865, 4399415, 3913903, 5106150, 3904577, 5209660, 3142255, 3916514, 4399114, 4432865, 2529130, 3913903, 3904577, 4066527, 5209660, 4399415, 3916514, 5106150, 4399114, 4432865]",Wings,Dallas,Dallas Wings,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"['2024-09-19', '2024-09-19', '2024-09-19', '2024-09-19', '2024-09-19', '2024-09-19', '2024-09-19', '2024-09-19', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-15', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-13', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-12', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-10', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-08', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-06', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-03', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-09-01', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-30', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-27', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-25', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-22', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-20', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-08-16', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-17', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-13', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-10', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-07', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-05', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-03', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-07-01', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-29', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-27', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-23', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-22', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-20', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-17', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-15', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-13', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-09', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-07', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-05', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-06-02', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-31', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-26', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-25', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-21', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-18', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15', '2024-05-15']"
3,2025,"[3142055, 4399415, 4398899, 4433730, 4595910, 3142242, 4433635, 4704417, 4398965, 4433807, 3142055, 4399415, 4398899, 4433730, 4595910, 3142242, 4433635, 4704417, 4398965, 4433807, 4336633, 4682797, 3904577, 4065760, 4434015, 3142055, 4399415, 4398899, 4433730, 4595910, 3142242, 4433635, 4433807, 4704417, 4398965, 3142055, 3142242, 4399415, 4398899, 4433730, 4433635, 4398965, 4898994, 4336633, 4682797, 3904577, 4065760, 4433807, 4434015, 4595910, 3142055, 4399415, 4433635, 4398899, 4433730, 3142242, 4398965, 4898994, 4399415, 4682797, 4398899, 4433807, 4595910, 3142055, 3142242, 4433635, 4898994, 4399415, 4682797, 4398899, 4433730, 4595910, 3142055, 3142242, 4433635, 4433807, 4399415, 4682797, 4398899, 4433730, 4595910, 3142055, 3142242, 4433635, 4433807, 4399415, 4682797, 4398899, 4433730, 4595910, 3142055, 4433635, 4433807, 4434015, 4336633, 3904577, 4065760, 4399415, 4682797, 4398899, 4433730, 4595910, 3142055, 4433635, 4433807, 4434015, 4336633, 3904577, 4065760, 4399415, 4682797, 4398899, 4433730, 4595910, 3142055, 4433635, 4336633, 4433807, 4434015, 4399415, 4682797, 4398899, 4433730, 4595910, 3142055, 4433635, 4336633, 4433807, 4434015, 3904577, 4065760, 4682797, 3904577, 4398899, 4433730, 4595910, 3142055, 4399415, 4433635, 4336633, 4433807, 4434015, 4336633, 4682797, 3904577, 4433807, 4595910, 3142055, 4399415, 4433635, 4398899, 4434015, 4682797, 3904577, 4433730, 4434015, 4595910, 4399415, 4433635, 4336633, 4398899, 4433807, 3142055, 4065760, 4682797, 3904577, 4433730, 4434015, 4595910, 3142055, 3913903, 4336633, 4066548, 4433807, 4682797, 3904577, 4433730, 4434015, 4595910, 3142055, 4336633, 4066548, 4433807, 3913903, 4398899, 4682797, 3904577, 4433730, 4434015, 4595910, 3142055, 4336633, 4066548, 4398899, 4433807, 3913903, 4336633, 4682797, 3904577, 4066548, 4434015, 3913903, 4398899, 4433807, 4595910, 4336633, 4682797, 3904577, 4433730, 4434015, 4066548, 4433807, 4595910, 3913903, 4398899, 4336633, 4682797, 3904577, 4433730, 4434015, 3913903, 4066548, 4398899, 4433807, 4595910, 3142055, 4399415, 4065760, 4336633, 4682797, 3904577, 4433730, 4434015, 3142055, 3913903, 4433807, 4595910, 4398899, 4336633, 4682797, 3904577, 4433730, 4434015, 3142055, 3913903, 4433807, 4595910, 4399415, 4065760, 4066548, 4336633, 4682797, 4433730, 4433807, 4434015, 3142055, 3913903, 4595910, 4399415, 3904577, 4065760, 4066548, 4336633, 4682797, 4433730, 4433807, 4434015, 3142055, 4596309, 3913903, 4399415, 3904577, 4065760, 4066548, 4336633, 4682797, 4433730, 4433807, 4434015, 3142055, 4596309, 3913903, 4398776, 4336633, 3904577, 4065780, 4434015, 3142055, 4433807, 4595910, 4398776, 4336633, 3904577, 4065780, 4433730, 3142055, 4433807, 4434015, 4595910, 4398776, 4336633, 3904577, 4065780, 4433730, 3142055, 4433807, 4434015, 4595910, 3142055, 4398776, 3904577, 4433730, 4433807, 4336633, 4065780, 4434015, 4399415, 4065760, 4066548, 4595910, 3142055, 4398776, 3904577, 4433730, 4433807, 4336633, 4065780, 4066548, 4434015, 4595910, 4399415, 4065760, 3142055, 4398776, 3904577, 4433730, 4433807, 4336633, 4065780, 4066548, 4434015, 4595910, 3142055, 4682797, 3904577, 4066548, 4433730, 4398776, 4433807, 4434015, 4399415, 4065780, 3142055, 4682797, 3904577, 4066548, 4433730, 4398776, 4399415, 4065780, 4433807, 4434015, 4065760, 3142055, 4682797, 3904577, 4065780, 4066548, 4398776, 4399415, 3913903, 4433807, 4434015, 3142055, 4398776, 4399415, 3904577, 4066548, 3913903, 4682797, 4065780, 4433807, 4434015, 3142055, 4398776, 4399415, 3904577, 4066548, 3913903, 4682797, 4065780, 4433807, 4434015, 4065760, 4433730, 3142055, 4398776, 4399415, 3904577, 4066548, 3913903, 4682797, 4065780, 4433807, 4434015, 3142055, 4398776, 3904577, 4066548, 4433730, 4399415, 3913903, 4065780, 4434015, 4682797, 4065760, 4433807, 3142055, 4398776, 3904577, 4066548, 4433730, 4399415, 3913903, 4682797, 4065760, 4065780, 4433807, 4434015, 3142055, 4398776, 3904577, 4066548, 4433730, 4399415, 3913903, 4065760, 4065780, 4682797, 4433807, 4434015, 3142055, 4398776, 3904577, 4066548, 4433730, 4399415, 3913903, 4065760, 4065780, 4682797, 4433807, 4434015, 3142055, 4398776, 3904577, 4066548, 4433730, 4399415, 3913903, 4065760, 4065780, 4434015, 4682797, 4433807, 3142055, 4398776, 3904577, 4066548, 4433730, 4399415, 3913903, 4065760, 4065780, 4433807, 4434015, 4682797]",Wings,Dallas,Dallas Wings,dallas-wings,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"['2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-11', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-07', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-04', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-09-01', '2025-08-29', '2025-08-29', '2025-08-29', '2025-08-29', '2025-08-29', '2025-08-29', '2025-08-29', '2025-08-29', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-27', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-24', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-22', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-20', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-17', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-15', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-12', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-10', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-08', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-05', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-08-01', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-30', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-28', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-27', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-25', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-22', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-16', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-13', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-09', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-07', '2025-07-03', '2025-07-03', '2025-07-03', '2025-07-03', '2025-07-03', '2025-07-03', '2025-07-03', '2025-07-03', '2025-06-28', '2025-06-28', '2025-06-28', '2025-06-28', '2025-06-28', '2025-06-28', '2025-06-28', '2025-06-28', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-27', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-24', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-22', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-20', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-17', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-13', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-11', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-08', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-06', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-06-03', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-31', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-29', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-27', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-24', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-21', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-19', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16', '2025-05-16']"
